Time,Open,High,Low,Close
2017/4/18 20:0:0,20602.5,20632.5,20565.5,20568.5
2017/4/18 21:0:0,20569.5,20578.5,20557.5,20561.0
2017/4/18 22:0:0,20561.5,20596.1,20519.1,20589.1
2017/4/18 23:0:0,20590.1,20593.1,20522.1,20540.1
2017/4/19 0:0:0,20539.1,20556.1,20471.1,20473.1
2017/4/19 1:0:0,20472.1,20492.1,20455.1,20474.6
2017/4/19 2:0:0,20475.1,20513.1,20461.1,20508.6
2017/4/19 3:0:0,20508.1,20543.1,20501.1,20514.6
2017/4/19 4:0:0,20515.1,20537.1,20495.1,20516.1
2017/4/19 5:0:0,20518.1,20522.1,20487.3,20492.4
2017/4/19 7:0:0,20487.3,20487.3,20471.9,20478.9
2017/4/19 8:0:0,20478.4,20495.9,20478.4,20488.4
2017/4/19 9:0:0,20488.9,20506.9,20487.9,20496.4
2017/4/19 10:0:0,20495.9,20500.9,20484.9,20491.4
2017/4/19 11:0:0,20491.9,20495.4,20483.9,20487.4
2017/4/19 12:0:0,20486.9,20496.9,20484.9,20491.4
2017/4/19 13:0:0,20491.9,20496.9,20487.4,20496.4
2017/4/19 14:0:0,20495.9,20506.9,20490.4,20494.4
2017/4/19 15:0:0,20493.9,20510.9,20492.9,20498.4
2017/4/19 16:0:0,20497.9,20510.5,20491.5,20497.0
2017/4/19 17:0:0,20496.5,20523.3,20495.5,20511.8
2017/4/19 18:0:0,20512.3,20530.8,20510.3,20527.3
2017/4/19 19:0:0,20527.8,20530.3,20511.8,20514.3
2017/4/19 20:0:0,20514.8,20532.3,20514.3,20529.3
2017/4/19 21:0:0,20530.3,20546.3,20519.3,20525.0
2017/4/19 22:0:0,20525.5,20539.1,20495.1,20525.1
2017/4/19 23:0:0,20525.6,20527.1,20470.1,20489.6
2017/4/20 0:0:0,20490.1,20510.1,20477.1,20478.6
2017/4/20 1:0:0,20479.1,20480.1,20437.1,20464.6
2017/4/20 2:0:0,20464.1,20465.1,20426.1,20453.1
2017/4/20 3:0:0,20454.1,20461.1,20395.1,20404.1
2017/4/20 4:0:0,20403.1,20413.1,20368.1,20393.1
2017/4/20 5:0:0,20393.6,20402.6,20377.9,20379.9
2017/4/20 7:0:0,20381.4,20403.9,20380.4,20402.4
2017/4/20 8:0:0,20401.9,20404.4,20391.9,20394.9
2017/4/20 9:0:0,20395.4,20400.4,20384.9,20392.9
2017/4/20 10:0:0,20393.4,20405.9,20385.9,20405.4
2017/4/20 11:0:0,20404.9,20405.9,20387.9,20392.9
2017/4/20 12:0:0,20391.9,20398.9,20390.9,20396.4
2017/4/20 13:0:0,20396.9,20401.9,20393.9,20394.4
2017/4/20 14:0:0,20393.9,20397.4,20385.9,20392.4
2017/4/20 15:0:0,20391.9,20405.9,20391.9,20399.4
2017/4/20 16:0:0,20399.9,20443.4,20387.9,20431.9
2017/4/20 17:0:0,20432.4,20443.4,20421.4,20432.9
2017/4/20 18:0:0,20432.4,20445.4,20424.4,20434.4
2017/4/20 19:0:0,20433.4,20437.4,20424.4,20429.9
2017/4/20 20:0:0,20430.4,20437.4,20419.4,20423.4
2017/4/20 21:0:0,20422.4,20436.4,20418.4,20424.4
2017/4/20 22:0:0,20423.4,20460.9,20418.9,20427.4
2017/4/20 23:0:0,20427.9,20497.5,20426.9,20489.5
2017/4/21 0:0:0,20488.5,20547.5,20476.5,20542.0
2017/4/21 1:0:0,20541.5,20587.5,20539.5,20568.5
2017/4/21 2:0:0,20568.0,20626.5,20564.5,20618.0
2017/4/21 3:0:0,20617.5,20621.5,20593.0,20597.0
2017/4/21 4:0:0,20596.5,20610.5,20575.5,20579.0
2017/4/21 5:0:0,20578.5,20598.5,20574.5,20595.0
2017/4/21 7:0:0,20594.0,20603.5,20586.0,20594.0
2017/4/21 8:0:0,20593.5,20596.5,20588.0,20593.5
2017/4/21 9:0:0,20594.5,20599.0,20582.5,20584.0
2017/4/21 10:0:0,20583.5,20592.5,20577.5,20577.5
2017/4/21 11:0:0,20578.5,20586.5,20577.5,20581.0
2017/4/21 12:0:0,20581.5,20581.5,20575.0,20575.0
2017/4/21 13:0:0,20574.5,20582.5,20573.5,20581.0
2017/4/21 14:0:0,20580.5,20605.5,20579.5,20604.0
2017/4/21 15:0:0,20603.5,20612.5,20594.5,20605.0
2017/4/21 16:0:0,20604.5,20606.0,20584.0,20594.5
2017/4/21 17:0:0,20595.0,20601.0,20579.0,20591.5
2017/4/21 18:0:0,20592.0,20598.0,20577.5,20590.0
2017/4/21 19:0:0,20589.5,20595.0,20580.0,20594.0
2017/4/21 20:0:0,20594.5,20605.0,20592.0,20598.0
2017/4/21 21:0:0,20597.0,20608.0,20590.0,20590.5
2017/4/21 22:0:0,20590.0,20598.5,20558.5,20567.5
2017/4/21 23:0:0,20568.0,20587.5,20554.5,20567.0
2017/4/22 0:0:0,20567.5,20596.5,20547.5,20586.0
2017/4/22 1:0:0,20586.5,20587.5,20555.5,20559.0
2017/4/22 2:0:0,20559.5,20575.5,20502.5,20568.5
2017/4/22 3:0:0,20569.0,20589.0,20563.0,20577.0
2017/4/22 4:0:0,20577.5,20580.0,20546.0,20548.5
2017/4/22 5:0:0,20549.5,20563.5,20547.0,20560.5
2017/4/24 7:0:0,20726.9,20772.0,20700.5,20722.5
2017/4/24 8:0:0,20723.0,20739.0,20712.5,20714.0
2017/4/24 9:0:0,20714.5,20726.5,20711.0,20723.5
2017/4/24 10:0:0,20724.0,20726.0,20694.0,20702.5
2017/4/24 11:0:0,20702.0,20707.0,20688.0,20696.0
2017/4/24 12:0:0,20696.5,20703.0,20694.5,20702.5
2017/4/24 13:0:0,20702.0,20704.0,20696.0,20699.5
2017/4/24 14:0:0,20699.0,20723.0,20698.0,20721.5
2017/4/24 15:0:0,20721.0,20747.0,20720.0,20734.0
2017/4/24 16:0:0,20733.5,20748.5,20722.5,20735.0
2017/4/24 17:0:0,20735.5,20756.5,20732.5,20753.5
2017/4/24 18:0:0,20754.5,20763.5,20745.5,20759.0
2017/4/24 19:0:0,20758.5,20784.5,20758.0,20770.0
2017/4/24 20:0:0,20769.5,20775.5,20756.5,20772.5
2017/4/24 21:0:0,20772.0,20782.5,20760.5,20766.0
2017/4/24 22:0:0,20766.5,20770.5,20729.0,20756.0
2017/4/24 23:0:0,20755.0,20779.0,20747.0,20761.0
2017/4/25 0:0:0,20760.0,20770.0,20728.0,20737.5
2017/4/25 1:0:0,20738.5,20762.5,20738.5,20756.0
2017/4/25 2:0:0,20755.5,20775.5,20754.5,20772.0
2017/4/25 3:0:0,20772.5,20789.5,20761.5,20767.0
2017/4/25 4:0:0,20767.5,20785.5,20758.0,20762.0
2017/4/25 5:0:0,20762.5,20764.5,20742.0,20760.0
2017/4/25 7:0:0,20759.0,20762.5,20744.5,20755.0
2017/4/25 8:0:0,20755.5,20758.5,20746.5,20749.5
2017/4/25 9:0:0,20750.0,20761.5,20747.5,20760.5
2017/4/25 10:0:0,20761.0,20778.5,20752.5,20771.5
2017/4/25 11:0:0,20771.0,20798.5,20770.5,20786.5
2017/4/25 12:0:0,20787.5,20793.5,20786.5,20789.0
2017/4/25 13:0:0,20788.5,20794.0,20788.5,20792.5
2017/4/25 14:0:0,20791.5,20815.5,20791.5,20801.0
2017/4/25 15:0:0,20801.5,20811.5,20797.5,20807.0
2017/4/25 16:0:0,20806.5,20812.0,20791.0,20792.5
2017/4/25 17:0:0,20793.0,20804.0,20791.0,20800.5
2017/4/25 18:0:0,20801.0,20802.5,20794.0,20798.0
2017/4/25 19:0:0,20797.0,20814.0,20797.0,20813.5
2017/4/25 20:0:0,20814.0,20888.0,20813.0,20883.0
2017/4/25 21:0:0,20882.0,20923.0,20878.0,20907.0
2017/4/25 22:0:0,20906.0,20973.5,20905.0,20962.5
2017/4/25 23:0:0,20962.0,21001.5,20958.0,20986.5
2017/4/26 0:0:0,20985.5,21013.5,20984.5,21001.0
2017/4/26 1:0:0,21001.5,21016.5,20984.5,20994.0
2017/4/26 2:0:0,20994.5,21023.5,20992.5,21011.5
2017/4/26 3:0:0,21011.0,21024.5,20995.5,21000.0
2017/4/26 4:0:0,20999.5,21022.5,20994.5,20997.0
2017/4/26 5:0:0,20997.5,21006.0,20989.5,20995.0
2017/4/26 7:0:0,20994.0,20994.0,20983.5,20988.5
2017/4/26 8:0:0,20989.0,20995.5,20987.5,20993.0
2017/4/26 9:0:0,20993.5,21006.5,20990.5,20998.5
2017/4/26 10:0:0,20999.0,21010.5,20995.5,21010.5
2017/4/26 11:0:0,21009.5,21013.0,21003.5,21012.0
2017/4/26 12:0:0,21012.5,21014.5,21008.0,21010.5
2017/4/26 13:0:0,21011.0,21012.5,21004.0,21012.0
2017/4/26 14:0:0,21012.5,21017.5,21010.5,21012.0
2017/4/26 15:0:0,21011.5,21016.0,21006.0,21012.0
2017/4/26 16:0:0,21012.5,21024.0,21003.0,21005.5
2017/4/26 17:0:0,21006.0,21015.5,21003.0,21012.5
2017/4/26 18:0:0,21012.0,21050.0,21010.0,21043.0
2017/4/26 19:0:0,21044.0,21053.0,21027.0,21031.0
2017/4/26 20:0:0,21032.0,21032.0,20988.0,20993.5
2017/4/26 21:0:0,20993.0,21025.0,20988.0,21009.5
2017/4/26 22:0:0,21009.0,21031.5,20994.5,21020.5
2017/4/26 23:0:0,21020.0,21031.9,21009.9,21028.4
2017/4/27 0:0:0,21027.9,21067.9,21014.9,21029.4
2017/4/27 1:0:0,21029.9,21059.9,21024.4,21055.4
2017/4/27 2:0:0,21055.9,21062.9,21008.9,21025.9
2017/4/27 3:0:0,21026.4,21039.9,21008.9,21021.4
2017/4/27 4:0:0,21020.9,21039.4,20968.9,20975.9
2017/4/27 5:0:0,20975.4,20979.9,20956.4,20956.4
2017/4/27 7:0:0,20958.4,20978.4,20953.9,20978.4
2017/4/27 8:0:0,20978.9,20992.9,20974.9,20977.4
2017/4/27 9:0:0,20976.9,20988.4,20976.9,20984.9
2017/4/27 10:0:0,20984.4,20991.9,20976.9,20977.4
2017/4/27 11:0:0,20976.9,20982.9,20970.9,20980.9
2017/4/27 12:0:0,20981.4,20982.9,20973.9,20977.9
2017/4/27 13:0:0,20978.4,20983.9,20977.9,20982.9
2017/4/27 14:0:0,20982.4,20987.9,20974.9,20984.4
2017/4/27 15:0:0,20983.9,20993.9,20982.9,20989.4
2017/4/27 16:0:0,20988.9,20992.4,20971.4,20972.9
2017/4/27 17:0:0,20973.4,20980.4,20964.4,20966.9
2017/4/27 18:0:0,20966.4,20980.4,20966.4,20973.4
2017/4/27 19:0:0,20974.4,20981.4,20971.4,20978.4
2017/4/27 20:0:0,20979.4,20997.4,20978.4,20988.9
2017/4/27 21:0:0,20989.4,21003.4,20976.4,20989.4
2017/4/27 22:0:0,20988.9,20998.4,20968.9,20975.9
2017/4/27 23:0:0,20976.9,20999.4,20930.9,20949.9
2017/4/28 0:0:0,20950.9,20957.9,20931.0,20943.0
2017/4/28 1:0:0,20944.0,21000.5,20941.0,21000.5
2017/4/28 2:0:0,21000.0,21000.5,20978.0,20981.5
2017/4/28 3:0:0,20981.0,20993.0,20973.0,20986.0
2017/4/28 4:0:0,20987.0,20987.0,20962.0,20976.0
2017/4/28 5:0:0,20976.5,20979.0,20949.5,20969.5
2017/4/28 7:0:0,20954.5,20956.4,20941.5,20954.0
2017/4/28 8:0:0,20953.0,20961.0,20946.0,20951.0
2017/4/28 9:0:0,20950.5,20959.0,20948.0,20957.0
2017/4/28 10:0:0,20956.5,20963.0,20949.5,20956.0
2017/4/28 11:0:0,20956.5,20961.0,20951.0,20954.0
2017/4/28 12:0:0,20954.5,20954.5,20949.0,20950.5
2017/4/28 13:0:0,20951.0,20951.0,20943.0,20947.0
2017/4/28 14:0:0,20948.0,20950.5,20944.5,20949.0
2017/4/28 15:0:0,20948.5,20955.0,20947.0,20947.5
2017/4/28 16:0:0,20947.0,20953.0,20933.5,20942.0
2017/4/28 17:0:0,20941.5,20960.0,20941.5,20946.0
2017/4/28 18:0:0,20946.5,20963.0,20946.0,20962.0
2017/4/28 19:0:0,20961.5,20966.0,20950.5,20957.5
2017/4/28 20:0:0,20958.5,20976.5,20957.0,20970.0
2017/4/28 21:0:0,20970.5,20987.5,20962.5,20979.5
2017/4/28 22:0:0,20978.5,20983.5,20948.0,20960.5
2017/4/28 23:0:0,20961.0,20966.0,20923.0,20957.5
2017/4/29 0:0:0,20958.0,20965.0,20931.0,20942.5
2017/4/29 1:0:0,20943.0,20961.0,20941.0,20946.5
2017/4/29 2:0:0,20947.0,20949.0,20929.0,20938.0
2017/4/29 3:0:0,20937.5,20944.5,20921.0,20931.5
2017/4/29 4:0:0,20931.0,20949.0,20924.0,20933.0
2017/4/29 5:0:0,20934.0,20948.0,20934.0,20945.5
2017/5/1 7:0:0,20946.5,20952.9,20917.5,20926.0
2017/5/1 8:0:0,20925.5,20929.0,20920.0,20925.0
2017/5/1 9:0:0,20925.5,20939.0,20924.5,20934.0
2017/5/1 10:0:0,20934.5,20963.0,20928.0,20951.5
2017/5/1 11:0:0,20952.0,20956.0,20948.0,20951.0
2017/5/1 12:0:0,20950.0,20955.0,20948.5,20953.5
2017/5/1 13:0:0,20954.0,20955.0,20951.0,20952.5
2017/5/1 14:0:0,20952.0,20959.0,20951.5,20959.0
2017/5/1 15:0:0,20959.5,20970.0,20959.0,20968.0
2017/5/1 16:0:0,20967.5,20968.0,20955.5,20960.0
2017/5/1 17:0:0,20959.5,20964.5,20956.5,20958.0
2017/5/1 18:0:0,20957.5,20963.5,20957.5,20962.0
2017/5/1 19:0:0,20962.5,20973.0,20962.5,20966.5
2017/5/1 20:0:0,20966.0,20969.0,20962.5,20965.5
2017/5/1 21:0:0,20966.5,20984.5,20964.5,20969.5
2017/5/1 22:0:0,20968.5,20974.5,20927.0,20937.0
2017/5/1 23:0:0,20936.5,20968.4,20909.0,20961.9
2017/5/2 0:0:0,20961.4,20965.9,20930.9,20943.4
2017/5/2 1:0:0,20944.4,20958.4,20891.4,20925.4
2017/5/2 2:0:0,20924.4,20956.4,20916.9,20956.4
2017/5/2 3:0:0,20957.4,20972.4,20934.4,20942.4
2017/5/2 4:0:0,20943.4,20956.4,20915.4,20919.4
2017/5/2 5:0:0,20919.9,20936.9,20915.4,20931.9
2017/5/2 7:0:0,20930.9,20937.9,20925.4,20931.9
2017/5/2 8:0:0,20932.4,20933.4,20927.4,20930.4
2017/5/2 9:0:0,20931.4,20949.4,20927.4,20949.4
2017/5/2 10:0:0,20949.9,20949.9,20921.4,20921.9
2017/5/2 11:0:0,20922.4,20933.9,20922.4,20930.4
2017/5/2 12:0:0,20929.9,20930.9,20924.9,20926.9
2017/5/2 13:0:0,20927.4,20930.4,20924.4,20928.9
2017/5/2 14:0:0,20928.4,20930.9,20913.4,20915.9
2017/5/2 15:0:0,20916.4,20935.4,20915.9,20934.9
2017/5/2 16:0:0,20935.4,20935.9,20916.9,20932.9
2017/5/2 17:0:0,20931.9,20931.9,20910.4,20918.4
2017/5/2 18:0:0,20917.9,20931.9,20915.9,20927.9
2017/5/2 19:0:0,20928.9,20930.9,20911.9,20920.9
2017/5/2 20:0:0,20921.9,20922.9,20913.9,20920.4
2017/5/2 21:0:0,20920.9,20929.9,20915.9,20929.4
2017/5/2 22:0:0,20928.9,20955.4,20905.4,20905.4
2017/5/2 23:0:0,20904.4,20937.0,20900.4,20927.5
2017/5/3 0:0:0,20927.0,20939.0,20900.0,20934.0
2017/5/3 1:0:0,20934.5,20953.0,20934.5,20941.0
2017/5/3 2:0:0,20940.0,20944.0,20929.0,20934.5
2017/5/3 3:0:0,20934.0,20944.5,20917.0,20923.5
2017/5/3 4:0:0,20923.0,20944.0,20919.0,20941.5
2017/5/3 5:0:0,20942.0,20942.0,20915.6,20924.6
2017/5/3 7:0:0,20917.6,20926.1,20907.1,20922.6
2017/5/3 8:0:0,20923.1,20927.6,20920.1,20923.1
2017/5/3 9:0:0,20922.1,20926.6,20921.1,20925.6
2017/5/3 10:0:0,20925.1,20926.1,20917.1,20920.6
2017/5/3 11:0:0,20920.1,20922.1,20913.1,20913.6
2017/5/3 12:0:0,20913.1,20913.1,20905.6,20909.1
2017/5/3 13:0:0,20908.6,20913.6,20908.1,20911.1
2017/5/3 14:0:0,20911.6,20915.1,20910.6,20913.1
2017/5/3 15:0:0,20912.1,20915.1,20907.1,20908.6
2017/5/3 16:0:0,20908.1,20910.6,20894.6,20904.6
2017/5/3 17:0:0,20903.6,20907.6,20897.1,20905.6
2017/5/3 18:0:0,20906.1,20909.6,20904.1,20907.1
2017/5/3 19:0:0,20907.6,20910.6,20899.6,20907.1
2017/5/3 20:0:0,20907.6,20920.1,20904.6,20913.1
2017/5/3 21:0:0,20913.6,20916.1,20904.6,20909.6
2017/5/3 22:0:0,20910.6,20920.1,20896.1,20913.6
2017/5/3 23:0:0,20913.1,20920.1,20869.8,20881.8
2017/5/4 0:0:0,20882.8,20936.8,20880.8,20933.8
2017/5/4 1:0:0,20932.8,20941.8,20917.8,20925.8
2017/5/4 2:0:0,20926.8,20933.8,20896.8,20925.8
2017/5/4 3:0:0,20926.8,20952.8,20918.3,20946.3
2017/5/4 4:0:0,20946.8,20970.8,20941.8,20950.3
2017/5/4 5:0:0,20949.8,20956.8,20930.3,20936.3
2017/5/4 7:0:0,20932.3,20942.8,20927.4,20941.3
2017/5/4 8:0:0,20941.8,20973.8,20939.8,20964.8
2017/5/4 9:0:0,20965.3,20973.3,20964.8,20969.8
2017/5/4 10:0:0,20969.3,20973.8,20965.8,20967.3
2017/5/4 11:0:0,20966.8,20971.8,20962.8,20969.3
2017/5/4 12:0:0,20968.8,20977.8,20967.8,20974.8
2017/5/4 13:0:0,20975.3,20976.8,20970.3,20975.8
2017/5/4 14:0:0,20975.3,20976.8,20963.8,20966.8
2017/5/4 15:0:0,20965.8,20972.8,20960.8,20968.3
2017/5/4 16:0:0,20968.8,20979.3,20956.8,20965.8
2017/5/4 17:0:0,20966.3,20983.3,20965.3,20982.8
2017/5/4 18:0:0,20982.3,21001.3,20982.3,20997.8
2017/5/4 19:0:0,20997.3,21002.3,20994.3,20998.8
2017/5/4 20:0:0,20999.3,21008.8,20996.3,20999.3
2017/5/4 21:0:0,21000.3,21001.8,20967.3,20978.3
2017/5/4 22:0:0,20978.8,20991.3,20911.8,20926.3
2017/5/4 23:0:0,20926.8,20946.8,20909.6,20926.6
2017/5/5 0:0:0,20926.1,20945.6,20915.6,20921.1
2017/5/5 1:0:0,20920.6,20927.6,20842.6,20919.6
2017/5/5 2:0:0,20920.6,20940.6,20913.6,20928.1
2017/5/5 3:0:0,20927.6,20946.6,20901.6,20928.1
2017/5/5 4:0:0,20927.6,20948.6,20916.6,20944.6
2017/5/5 5:0:0,20943.6,20948.1,20925.6,20941.1
2017/5/5 7:0:0,20939.1,20943.4,20932.6,20935.1
2017/5/5 8:0:0,20934.6,20944.1,20934.6,20935.6
2017/5/5 9:0:0,20936.1,20937.6,20925.6,20926.6
2017/5/5 10:0:0,20927.1,20937.6,20926.6,20928.1
2017/5/5 11:0:0,20927.6,20931.6,20922.6,20924.1
2017/5/5 12:0:0,20923.6,20923.6,20879.6,20883.6
2017/5/5 13:0:0,20884.1,20897.6,20878.6,20897.1
2017/5/5 14:0:0,20896.6,20906.6,20888.1,20902.1
2017/5/5 15:0:0,20901.6,20909.1,20893.6,20899.1
2017/5/5 16:0:0,20900.1,20926.1,20898.1,20918.6
2017/5/5 17:0:0,20918.1,20935.1,20913.1,20930.1
2017/5/5 18:0:0,20931.1,20934.1,20920.1,20926.6
2017/5/5 19:0:0,20926.1,20931.1,20922.1,20930.6
2017/5/5 20:0:0,20931.1,20933.1,20918.1,20921.1
2017/5/5 21:0:0,20920.1,20952.5,20913.5,20934.5
2017/5/5 22:0:0,20934.0,20944.5,20915.1,20926.1
2017/5/5 23:0:0,20925.6,20945.1,20901.1,20925.1
2017/5/6 0:0:0,20925.1,20947.1,20918.1,20945.1
2017/5/6 1:0:0,20944.1,20950.1,20912.1,20936.1
2017/5/6 2:0:0,20935.6,20961.1,20929.1,20960.1
2017/5/6 3:0:0,20960.1,20985.1,20957.1,20970.1
2017/5/6 4:0:0,20969.1,21005.1,20962.1,21004.6
2017/5/6 5:0:0,21004.1,21028.1,20999.1,21024.1
2017/5/8 7:0:0,21063.9,21066.9,21001.9,21008.4
2017/5/8 8:0:0,21008.9,21020.9,21003.9,21010.4
2017/5/8 9:0:0,21009.9,21014.9,20991.4,21008.4
2017/5/8 10:0:0,21008.9,21014.4,21002.9,21004.9
2017/5/8 11:0:0,21004.4,21013.9,21002.9,21011.9
2017/5/8 12:0:0,21012.4,21021.9,21005.9,21017.4
2017/5/8 13:0:0,21017.9,21020.9,21014.4,21014.9
2017/5/8 14:0:0,21015.4,21020.9,21010.9,21017.4
2017/5/8 15:0:0,21016.9,21019.9,20981.4,20990.9
2017/5/8 16:0:0,20991.9,20991.9,20965.2,20975.7
2017/5/8 17:0:0,20975.2,20988.7,20970.2,20972.7
2017/5/8 18:0:0,20972.2,20977.7,20959.2,20967.2
2017/5/8 19:0:0,20968.2,20997.2,20964.2,20988.2
2017/5/8 20:0:0,20989.2,20999.7,20981.2,20987.2
2017/5/8 21:0:0,20986.7,20989.2,20968.2,20974.2
2017/5/8 22:0:0,20975.2,21009.7,20966.7,20968.7
2017/5/8 23:0:0,20969.7,20994.5,20966.7,20986.0
2017/5/9 0:0:0,20986.5,20997.5,20973.5,20989.5
2017/5/9 1:0:0,20990.5,21011.5,20982.5,21003.5
2017/5/9 2:0:0,21004.5,21015.5,20998.5,21007.5
2017/5/9 3:0:0,21006.5,21006.5,20985.5,20997.0
2017/5/9 4:0:0,20997.5,21005.5,20980.5,21005.0
2017/5/9 5:0:0,21003.5,21004.5,20993.0,21000.0
2017/5/9 7:0:0,20998.0,21006.0,20998.0,21005.0
2017/5/9 8:0:0,21004.5,21006.5,20998.0,21000.0
2017/5/9 9:0:0,20999.5,21000.5,20987.0,20991.0
2017/5/9 10:0:0,20991.5,21001.0,20990.5,20994.0
2017/5/9 11:0:0,20993.5,20999.5,20987.0,20996.5
2017/5/9 12:0:0,20997.0,20999.5,20989.0,20993.0
2017/5/9 13:0:0,20993.5,20997.5,20987.5,20993.0
2017/5/9 14:0:0,20992.5,20998.5,20989.5,20990.5
2017/5/9 15:0:0,20990.0,21008.5,20985.5,21001.0
2017/5/9 16:0:0,21001.5,21017.0,20994.0,21007.5
2017/5/9 17:0:0,21007.0,21014.0,21002.0,21011.5
2017/5/9 18:0:0,21012.0,21023.0,21012.0,21021.0
2017/5/9 19:0:0,21020.0,21032.0,21011.0,21026.0
2017/5/9 20:0:0,21025.0,21031.0,21021.0,21027.5
2017/5/9 21:0:0,21028.0,21042.0,21027.0,21030.5
2017/5/9 22:0:0,21031.0,21036.5,21011.5,21029.1
2017/5/9 23:0:0,21029.1,21047.1,21012.1,21025.1
2017/5/10 0:0:0,21025.1,21027.1,20996.1,21018.1
2017/5/10 1:0:0,21017.6,21020.1,20991.1,20994.6
2017/5/10 2:0:0,20994.1,21003.6,20973.1,20986.1
2017/5/10 3:0:0,20987.1,20999.1,20978.1,20989.1
2017/5/10 4:0:0,20989.1,21001.1,20935.1,20975.1
2017/5/10 5:0:0,20974.6,20976.1,20936.2,20946.9
2017/5/10 7:0:0,20921.2,20928.9,20906.4,20906.4
2017/5/10 8:0:0,20906.4,20911.9,20896.4,20897.9
2017/5/10 9:0:0,20897.9,20911.4,20896.4,20902.9
2017/5/10 10:0:0,20903.4,20915.9,20902.9,20906.4
2017/5/10 11:0:0,20906.9,20910.9,20900.9,20907.9
2017/5/10 12:0:0,20907.9,20915.9,20902.4,20911.4
2017/5/10 13:0:0,20911.9,20915.4,20908.9,20913.4
2017/5/10 14:0:0,20912.9,20917.9,20911.9,20912.9
2017/5/10 15:0:0,20913.9,20918.9,20909.9,20911.9
2017/5/10 16:0:0,20912.4,20931.5,20904.5,20906.5
2017/5/10 17:0:0,20905.5,20907.5,20894.5,20898.5
2017/5/10 18:0:0,20899.5,20906.5,20894.5,20900.5
2017/5/10 19:0:0,20900.5,20909.5,20896.5,20897.5
2017/5/10 20:0:0,20897.0,20910.5,20896.5,20906.5
2017/5/10 21:0:0,20906.5,20924.0,20902.5,20914.5
2017/5/10 22:0:0,20914.5,20942.1,20901.9,20925.1
2017/5/10 23:0:0,20925.1,20949.1,20901.1,20939.1
2017/5/11 0:0:0,20939.6,20975.6,20935.1,20951.6
2017/5/11 1:0:0,20951.1,20960.1,20949.6,20955.6
2017/5/11 2:0:0,20956.1,20963.1,20935.1,20940.1
2017/5/11 3:0:0,20939.6,20941.1,20882.1,20916.1
2017/5/11 4:0:0,20916.1,20942.1,20916.1,20938.6
2017/5/11 5:0:0,20938.6,20942.1,20921.1,20927.4
2017/5/11 7:0:0,20916.1,20930.9,20916.1,20927.4
2017/5/11 8:0:0,20927.9,20927.9,20921.9,20927.4
2017/5/11 9:0:0,20927.4,20928.4,20917.4,20923.4
2017/5/11 10:0:0,20922.9,20926.9,20916.9,20921.4
2017/5/11 11:0:0,20921.9,20924.9,20916.9,20917.4
2017/5/11 12:0:0,20917.9,20920.9,20913.9,20916.9
2017/5/11 13:0:0,20916.9,20923.4,20914.4,20914.4
2017/5/11 14:0:0,20914.9,20919.9,20913.9,20919.4
2017/5/11 15:0:0,20919.9,20927.9,20915.9,20918.6
2017/5/11 16:0:0,20919.1,20922.3,20907.3,20911.3
2017/5/11 17:0:0,20910.8,20915.3,20906.3,20909.3
2017/5/11 18:0:0,20908.3,20908.3,20896.3,20901.8
2017/5/11 19:0:0,20901.3,20907.3,20896.3,20904.3
2017/5/11 20:0:0,20904.3,20908.3,20881.3,20886.8
2017/5/11 21:0:0,20887.3,20898.3,20874.3,20897.8
2017/5/11 22:0:0,20898.3,20914.7,20799.7,20818.7
2017/5/11 23:0:0,20817.7,20834.6,20795.6,20832.1
2017/5/12 0:0:0,20832.6,20864.6,20830.6,20855.1
2017/5/12 1:0:0,20855.6,20903.6,20855.6,20884.1
2017/5/12 2:0:0,20884.6,20910.6,20881.6,20906.1
2017/5/12 3:0:0,20906.6,20929.6,20886.6,20908.6
2017/5/12 4:0:0,20909.6,20920.6,20900.6,20914.1
2017/5/12 5:0:0,20914.6,20918.5,20901.0,20903.0
2017/5/12 7:0:0,20901.0,20908.9,20897.5,20901.0
2017/5/12 8:0:0,20900.5,20906.0,20894.5,20902.5
2017/5/12 9:0:0,20903.0,20906.0,20886.0,20891.0
2017/5/12 10:0:0,20890.5,20892.5,20876.5,20877.0
2017/5/12 11:0:0,20876.5,20881.5,20868.5,20870.5
2017/5/12 12:0:0,20871.0,20881.0,20870.5,20880.0
2017/5/12 13:0:0,20879.5,20887.5,20877.5,20882.5
2017/5/12 14:0:0,20881.5,20890.5,20880.5,20888.0
2017/5/12 15:0:0,20888.5,20890.5,20880.5,20880.5
2017/5/12 16:0:0,20881.5,20887.7,20862.2,20865.7
2017/5/12 17:0:0,20865.2,20877.2,20862.2,20867.7
2017/5/12 18:0:0,20868.2,20874.2,20861.2,20872.2
2017/5/12 19:0:0,20873.2,20874.2,20865.2,20873.2
2017/5/12 20:0:0,20874.2,20893.2,20873.2,20880.7
2017/5/12 21:0:0,20880.2,20900.2,20870.7,20893.2
2017/5/12 22:0:0,20892.2,20908.2,20868.6,20886.6
2017/5/12 23:0:0,20885.6,20898.6,20866.6,20876.1
2017/5/13 0:0:0,20875.6,20914.6,20870.6,20893.1
2017/5/13 1:0:0,20893.6,20894.6,20879.6,20885.1
2017/5/13 2:0:0,20884.6,20888.6,20873.6,20885.6
2017/5/13 3:0:0,20886.1,20890.6,20873.6,20883.1
2017/5/13 4:0:0,20883.6,20890.1,20868.6,20888.1
