Time,Open,High,Low,Close
2016/12/3 4:30:0,19158.7,19168.7,19154.7,19156.7
2016/12/3 5:0:0,19155.7,19175.7,19154.7,19173.2
2016/12/3 5:30:0,19173.7,19189.7,19159.2,19170.7
2016/12/3 6:0:0,19170.7,19179.7,19160.7,19164.2
2016/12/5 8:0:0,19091.9,19124.7,19089.2,19114.2
2016/12/5 8:30:0,19113.7,19138.2,19111.7,19125.7
2016/12/5 9:0:0,19125.2,19136.7,19116.7,19122.2
2016/12/5 9:30:0,19121.7,19137.2,19119.7,19131.7
2016/12/5 10:0:0,19132.7,19146.2,19127.7,19133.7
2016/12/5 10:30:0,19132.7,19154.7,19131.7,19146.7
2016/12/5 11:0:0,19147.2,19157.7,19145.7,19145.7
2016/12/5 11:30:0,19146.2,19151.2,19134.7,19139.7
2016/12/5 12:0:0,19140.2,19140.7,19133.7,19137.2
2016/12/5 12:30:0,19138.7,19142.7,19128.2,19128.7
2016/12/5 13:0:0,19127.7,19133.2,19127.7,19132.2
2016/12/5 13:30:0,19132.7,19138.7,19130.2,19137.7
2016/12/5 14:0:0,19136.7,19138.2,19128.7,19130.7
2016/12/5 14:30:0,19131.2,19132.7,19127.2,19129.2
2016/12/5 15:0:0,19129.7,19132.7,19124.2,19126.7
2016/12/5 15:30:0,19127.7,19137.7,19127.2,19128.2
2016/12/5 16:0:0,19127.7,19211.2,19119.7,19196.7
2016/12/5 16:30:0,19197.7,19201.7,19179.7,19186.7
2016/12/5 17:0:0,19187.2,19247.2,19183.2,19238.2
2016/12/5 17:30:0,19237.7,19282.2,19236.2,19273.2
2016/12/5 18:0:0,19272.7,19273.2,19237.2,19249.2
2016/12/5 18:30:0,19250.2,19263.2,19246.2,19251.2
2016/12/5 19:0:0,19250.2,19252.7,19237.2,19241.2
2016/12/5 19:30:0,19242.2,19245.2,19228.7,19242.2
2016/12/5 20:0:0,19242.7,19254.2,19238.2,19249.2
2016/12/5 20:30:0,19248.7,19257.2,19245.2,19252.2
2016/12/5 21:0:0,19253.2,19256.2,19235.2,19237.2
2016/12/5 21:30:0,19236.2,19242.7,19232.2,19240.7
2016/12/5 22:0:0,19240.2,19245.2,19232.2,19239.2
2016/12/5 22:30:0,19238.7,19250.2,19232.2,19245.7
2016/12/5 23:0:0,19246.2,19252.2,19240.2,19250.2
2016/12/5 23:30:0,19250.7,19266.7,19234.7,19259.7
2016/12/6 0:0:0,19260.7,19271.2,19243.7,19253.7
2016/12/6 0:30:0,19254.2,19260.7,19244.7,19257.8
2016/12/6 1:0:0,19258.3,19267.8,19249.8,19252.3
2016/12/6 1:30:0,19253.3,19257.8,19234.8,19243.8
2016/12/6 2:0:0,19244.3,19246.8,19225.8,19231.8
2016/12/6 2:30:0,19230.8,19232.3,19210.8,19222.3
2016/12/6 3:0:0,19222.8,19229.8,19214.8,19218.8
2016/12/6 3:30:0,19217.8,19223.8,19214.8,19216.8
2016/12/6 4:0:0,19216.3,19217.8,19191.8,19196.8
2016/12/6 4:30:0,19195.8,19205.8,19184.8,19203.3
2016/12/6 5:0:0,19202.8,19217.8,19200.8,19211.8
2016/12/6 5:30:0,19211.3,19220.8,19204.8,19216.8
2016/12/6 6:0:0,19216.3,19220.3,19210.8,19215.8
2016/12/6 6:30:0,19220.3,19229.3,19217.3,19221.3
2016/12/6 8:0:0,19222.3,19222.3,19201.3,19207.8
2016/12/6 8:30:0,19208.8,19223.3,19208.8,19216.8
2016/12/6 9:0:0,19217.8,19223.8,19215.3,19215.3
2016/12/6 9:30:0,19215.8,19217.8,19209.8,19211.3
2016/12/6 10:0:0,19210.8,19214.8,19203.8,19214.8
2016/12/6 10:30:0,19215.3,19215.8,19204.8,19204.8
2016/12/6 11:0:0,19205.3,19206.8,19199.3,19204.3
2016/12/6 11:30:0,19203.8,19207.8,19200.3,19205.3
2016/12/6 12:0:0,19205.8,19207.8,19200.3,19200.8
2016/12/6 12:30:0,19200.3,19204.8,19196.3,19201.8
2016/12/6 13:0:0,19200.8,19204.8,19198.3,19203.8
2016/12/6 13:30:0,19204.3,19204.8,19202.3,19202.8
2016/12/6 14:0:0,19203.3,19206.3,19201.8,19201.8
2016/12/6 14:30:0,19202.3,19207.3,19200.8,19206.3
2016/12/6 15:0:0,19206.8,19213.8,19206.8,19211.8
2016/12/6 15:30:0,19212.8,19213.8,19208.8,19213.8
2016/12/6 16:0:0,19212.8,19215.8,19207.8,19210.8
2016/12/6 16:30:0,19211.3,19216.8,19205.8,19207.8
2016/12/6 17:0:0,19208.3,19209.3,19193.3,19195.8
2016/12/6 17:30:0,19194.8,19214.3,19194.3,19212.8
2016/12/6 18:0:0,19213.3,19217.3,19209.3,19210.8
2016/12/6 18:30:0,19210.3,19222.8,19209.3,19221.3
2016/12/6 19:0:0,19223.3,19229.3,19216.3,19217.3
2016/12/6 19:30:0,19216.8,19218.3,19211.3,19214.3
2016/12/6 20:0:0,19214.8,19223.8,19212.3,19219.3
2016/12/6 20:30:0,19219.8,19227.3,19219.3,19221.3
2016/12/6 21:0:0,19220.8,19223.3,19211.3,19216.3
2016/12/6 21:30:0,19215.8,19228.3,19214.3,19225.8
2016/12/6 22:0:0,19226.8,19235.5,19222.8,19235.0
2016/12/6 22:30:0,19235.5,19240.5,19227.5,19229.5
2016/12/6 23:0:0,19230.5,19234.5,19224.5,19227.5
2016/12/6 23:30:0,19228.5,19229.1,19186.1,19191.6
2016/12/7 0:0:0,19191.1,19204.1,19184.1,19187.1
2016/12/7 0:30:0,19188.1,19214.1,19187.1,19202.1
2016/12/7 1:0:0,19202.6,19212.1,19193.1,19207.1
2016/12/7 1:30:0,19206.6,19207.1,19191.1,19204.1
2016/12/7 2:0:0,19205.1,19226.1,19202.1,19226.1
2016/12/7 2:30:0,19227.1,19234.1,19223.1,19229.1
2016/12/7 3:0:0,19230.1,19238.1,19223.1,19223.1
2016/12/7 3:30:0,19222.1,19230.1,19216.1,19227.1
2016/12/7 4:0:0,19226.6,19237.1,19224.1,19230.1
2016/12/7 4:30:0,19229.6,19237.1,19222.1,19233.1
2016/12/7 5:0:0,19233.6,19235.6,19220.1,19221.1
2016/12/7 5:30:0,19221.6,19250.6,19221.1,19246.1
2016/12/7 6:0:0,19247.1,19248.1,19232.1,19245.1
2016/12/7 6:30:0,19234.5,19249.9,19234.5,19245.4
2016/12/7 8:0:0,19237.4,19238.9,19232.9,19236.9
2016/12/7 8:30:0,19236.4,19237.9,19231.9,19235.9
2016/12/7 9:0:0,19235.4,19236.9,19229.4,19234.4
2016/12/7 9:30:0,19233.4,19239.9,19231.4,19238.4
2016/12/7 10:0:0,19237.9,19239.9,19233.9,19234.4
2016/12/7 10:30:0,19233.9,19236.9,19223.4,19224.4
2016/12/7 11:0:0,19223.9,19225.4,19218.9,19224.4
2016/12/7 11:30:0,19223.9,19225.4,19220.9,19222.4
2016/12/7 12:0:0,19221.9,19228.9,19221.9,19227.9
2016/12/7 12:30:0,19228.9,19229.9,19225.4,19226.9
2016/12/7 13:0:0,19226.4,19230.4,19225.9,19227.4
2016/12/7 13:30:0,19226.9,19230.9,19226.9,19229.9
2016/12/7 14:0:0,19229.4,19232.9,19228.9,19230.4
2016/12/7 14:30:0,19229.9,19238.9,19229.9,19236.9
2016/12/7 15:0:0,19235.9,19238.9,19235.4,19236.9
2016/12/7 15:30:0,19236.4,19242.9,19235.9,19242.9
2016/12/7 16:0:0,19242.4,19246.9,19235.9,19245.9
2016/12/7 16:30:0,19246.4,19262.9,19245.4,19258.9
2016/12/7 17:0:0,19258.4,19260.5,19242.5,19250.5
2016/12/7 17:30:0,19251.0,19261.5,19250.0,19257.0
2016/12/7 18:0:0,19257.5,19258.0,19248.5,19253.5
2016/12/7 18:30:0,19253.0,19263.5,19248.5,19254.5
2016/12/7 19:0:0,19255.0,19260.5,19252.5,19258.5
2016/12/7 19:30:0,19258.0,19258.5,19252.5,19253.0
2016/12/7 20:0:0,19252.5,19257.0,19250.5,19253.5
2016/12/7 20:30:0,19254.0,19255.0,19244.5,19247.5
2016/12/7 21:0:0,19248.5,19249.5,19238.5,19240.0
2016/12/7 21:30:0,19239.5,19243.5,19234.5,19236.5
2016/12/7 22:0:0,19237.0,19237.5,19218.5,19223.5
2016/12/7 22:30:0,19224.5,19234.5,19222.5,19234.5
2016/12/7 23:0:0,19233.5,19242.0,19230.5,19240.5
2016/12/7 23:30:0,19238.5,19255.1,19229.1,19251.6
2016/12/8 0:0:0,19252.1,19269.1,19252.1,19267.1
2016/12/8 0:30:0,19266.1,19271.1,19253.1,19261.1
2016/12/8 1:0:0,19260.6,19274.6,19256.1,19269.6
2016/12/8 1:30:0,19270.1,19316.1,19269.1,19315.1
2016/12/8 2:0:0,19314.6,19340.1,19307.1,19331.1
2016/12/8 2:30:0,19330.1,19374.1,19329.1,19374.1
2016/12/8 3:0:0,19375.1,19449.1,19371.1,19435.1
2016/12/8 3:30:0,19434.1,19543.1,19429.1,19533.1
2016/12/8 4:0:0,19533.6,19535.1,19499.1,19507.1
2016/12/8 4:30:0,19506.1,19528.1,19497.1,19520.1
2016/12/8 5:0:0,19519.1,19542.1,19501.1,19531.1
2016/12/8 5:30:0,19530.1,19559.1,19506.1,19537.6
2016/12/8 6:0:0,19536.1,19541.1,19508.6,19516.6
2016/12/8 6:30:0,19518.9,19526.9,19507.9,19517.9
2016/12/8 8:0:0,19512.4,19512.9,19494.9,19506.9
2016/12/8 8:30:0,19506.4,19513.9,19503.4,19510.9
2016/12/8 9:0:0,19511.9,19522.9,19511.9,19519.9
2016/12/8 9:30:0,19520.4,19524.9,19513.9,19522.9
2016/12/8 10:0:0,19523.4,19523.9,19515.4,19522.9
2016/12/8 10:30:0,19523.4,19523.4,19514.9,19520.4
2016/12/8 11:0:0,19520.9,19521.9,19515.9,19520.9
2016/12/8 11:30:0,19520.4,19534.9,19518.9,19528.9
2016/12/8 12:0:0,19528.4,19528.4,19518.9,19520.4
2016/12/8 12:30:0,19519.9,19521.9,19513.9,19520.4
2016/12/8 13:0:0,19519.9,19525.9,19518.9,19524.9
2016/12/8 13:30:0,19525.9,19528.9,19522.9,19524.9
2016/12/8 14:0:0,19524.4,19534.9,19522.9,19533.9
2016/12/8 14:30:0,19534.4,19538.9,19530.9,19534.4
2016/12/8 15:0:0,19533.9,19538.9,19533.9,19535.9
2016/12/8 15:30:0,19536.4,19539.4,19526.9,19528.9
2016/12/8 16:0:0,19527.9,19533.9,19523.9,19528.9
2016/12/8 16:30:0,19529.9,19529.9,19519.9,19524.9
2016/12/8 17:0:0,19525.9,19535.5,19520.9,19534.0
2016/12/8 17:30:0,19533.5,19534.5,19517.5,19518.5
2016/12/8 18:0:0,19518.0,19519.5,19503.5,19509.0
2016/12/8 18:30:0,19508.5,19518.5,19504.5,19514.0
2016/12/8 19:0:0,19514.5,19524.5,19508.5,19521.5
2016/12/8 19:30:0,19521.0,19530.5,19520.5,19525.0
2016/12/8 20:0:0,19525.5,19528.5,19517.5,19520.5
2016/12/8 20:30:0,19519.5,19522.5,19516.5,19521.5
2016/12/8 21:0:0,19522.0,19533.5,19518.5,19531.5
2016/12/8 21:30:0,19530.5,19545.5,19491.5,19531.5
2016/12/8 22:0:0,19532.0,19539.5,19509.5,19536.5
2016/12/8 22:30:0,19536.0,19563.0,19523.0,19558.0
2016/12/8 23:0:0,19558.5,19572.5,19550.5,19560.5
2016/12/8 23:30:0,19561.0,19590.1,19535.6,19557.1
2016/12/9 0:0:0,19555.6,19556.1,19525.1,19541.1
2016/12/9 0:30:0,19540.1,19566.1,19531.1,19558.1
2016/12/9 1:0:0,19557.1,19582.1,19552.1,19571.1
2016/12/9 1:30:0,19571.6,19583.1,19557.1,19578.1
2016/12/9 2:0:0,19577.6,19645.1,19575.1,19627.6
2016/12/9 2:30:0,19627.1,19653.1,19624.1,19631.1
2016/12/9 3:0:0,19632.1,19639.1,19623.1,19631.1
2016/12/9 3:30:0,19632.1,19661.1,19623.1,19656.1
2016/12/9 4:0:0,19655.1,19657.6,19616.1,19627.1
2016/12/9 4:30:0,19628.1,19634.1,19593.1,19623.6
2016/12/9 5:0:0,19624.1,19630.1,19604.1,19606.1
2016/12/9 5:30:0,19607.1,19626.1,19594.6,19608.1
2016/12/9 6:0:0,19609.1,19620.6,19607.1,19616.1
2016/12/9 6:30:0,19615.4,19617.9,19610.4,19617.9
2016/12/9 8:0:0,19613.0,19615.4,19608.9,19609.9
2016/12/9 8:30:0,19609.4,19612.9,19608.9,19611.4
2016/12/9 9:0:0,19611.9,19619.9,19611.4,19618.9
2016/12/9 9:30:0,19618.4,19621.4,19616.9,19621.4
2016/12/9 10:0:0,19620.9,19628.9,19615.9,19628.9
2016/12/9 10:30:0,19627.9,19630.4,19622.9,19622.9
2016/12/9 11:0:0,19623.4,19624.9,19606.9,19619.4
2016/12/9 11:30:0,19619.9,19626.4,19619.9,19621.4
2016/12/9 12:0:0,19620.9,19625.9,19618.9,19623.9
2016/12/9 12:30:0,19623.4,19624.9,19620.9,19624.4
2016/12/9 13:0:0,19624.9,19629.9,19623.9,19624.9
2016/12/9 13:30:0,19625.4,19629.4,19624.4,19627.9
2016/12/9 14:0:0,19627.4,19633.4,19626.9,19633.4
2016/12/9 14:30:0,19633.9,19637.9,19629.4,19634.4
2016/12/9 15:0:0,19633.4,19635.9,19624.9,19633.9
2016/12/9 15:30:0,19632.4,19633.9,19621.9,19624.9
2016/12/9 16:0:0,19624.4,19628.9,19614.9,19615.4
2016/12/9 16:30:0,19614.9,19623.0,19614.9,19618.5
2016/12/9 17:0:0,19619.0,19636.0,19617.0,19628.5
2016/12/9 17:30:0,19628.0,19634.0,19620.0,19623.5
2016/12/9 18:0:0,19623.0,19632.0,19619.0,19629.0
2016/12/9 18:30:0,19628.5,19634.0,19620.5,19622.5
2016/12/9 19:0:0,19623.5,19631.0,19622.5,19625.0
2016/12/9 19:30:0,19624.5,19635.0,19623.0,19633.0
2016/12/9 20:0:0,19633.5,19639.0,19632.0,19638.0
2016/12/9 20:30:0,19637.5,19646.5,19636.0,19646.0
2016/12/9 21:0:0,19645.0,19647.5,19640.5,19642.5
2016/12/9 21:30:0,19642.0,19647.0,19634.0,19645.5
2016/12/9 22:0:0,19646.0,19646.5,19628.0,19628.5
2016/12/9 22:30:0,19629.0,19647.0,19627.0,19644.0
2016/12/9 23:0:0,19644.5,19647.0,19625.0,19629.5
2016/12/9 23:30:0,19630.0,19649.5,19620.5,19639.0
2016/12/10 0:0:0,19638.5,19646.5,19625.0,19643.0
2016/12/10 0:30:0,19643.5,19670.0,19643.0,19662.5
2016/12/10 1:0:0,19663.0,19675.0,19650.0,19663.5
2016/12/10 1:30:0,19664.0,19681.0,19658.0,19666.0
2016/12/10 2:0:0,19667.0,19672.5,19659.0,19671.5
2016/12/10 2:30:0,19672.0,19692.5,19671.5,19683.0
2016/12/10 3:0:0,19682.5,19685.0,19673.5,19682.0
2016/12/10 3:30:0,19682.5,19694.0,19675.0,19688.0
2016/12/10 4:0:0,19688.5,19703.0,19688.0,19692.5
2016/12/10 4:30:0,19693.0,19706.0,19690.0,19705.5
2016/12/10 5:0:0,19705.0,19745.0,19701.0,19744.0
2016/12/10 5:30:0,19743.5,19753.0,19735.0,19753.0
2016/12/10 6:0:0,19752.0,19769.5,19745.0,19766.5
2016/12/12 8:0:0,19790.5,19873.0,19774.5,19844.5
2016/12/12 8:30:0,19844.0,19855.5,19832.0,19833.5
2016/12/12 9:0:0,19833.0,19841.0,19828.0,19833.5
2016/12/12 9:30:0,19834.0,19834.0,19823.0,19831.5
2016/12/12 10:0:0,19831.0,19831.5,19814.0,19827.5
2016/12/12 10:30:0,19828.0,19828.0,19802.0,19805.0
2016/12/12 11:0:0,19804.5,19804.5,19779.0,19784.5
2016/12/12 11:30:0,19785.0,19794.5,19776.9,19776.9
2016/12/12 12:0:0,19776.4,19776.4,19763.0,19771.0
2016/12/12 12:30:0,19770.5,19783.0,19760.0,19782.0
2016/12/12 13:0:0,19782.5,19785.0,19779.0,19781.5
2016/12/12 13:30:0,19782.0,19799.0,19779.0,19798.5
2016/12/12 14:0:0,19799.0,19800.0,19783.0,19793.0
2016/12/12 14:30:0,19792.0,19795.5,19778.0,19778.5
2016/12/12 15:0:0,19779.0,19786.0,19775.5,19781.0
2016/12/12 15:30:0,19780.0,19783.0,19776.0,19777.0
2016/12/12 16:0:0,19778.0,19778.5,19761.0,19770.5
2016/12/12 16:30:0,19771.0,19784.0,19770.0,19775.0
2016/12/12 17:0:0,19775.5,19798.5,19770.5,19775.5
2016/12/12 17:30:0,19775.0,19792.5,19771.5,19773.5
2016/12/12 18:0:0,19774.5,19775.0,19747.0,19749.5
2016/12/12 18:30:0,19750.0,19758.0,19745.5,19757.5
2016/12/12 19:0:0,19757.0,19761.5,19749.5,19761.5
2016/12/12 19:30:0,19762.5,19778.5,19760.5,19770.5
2016/12/12 20:0:0,19770.0,19775.5,19765.5,19774.5
2016/12/12 20:30:0,19773.5,19785.0,19769.5,19784.5
2016/12/12 21:0:0,19783.5,19787.5,19778.5,19784.5
2016/12/12 21:30:0,19785.0,19793.5,19779.5,19780.0
2016/12/12 22:0:0,19780.5,19792.5,19779.5,19787.0
2016/12/12 22:30:0,19786.5,19786.5,19773.0,19775.5
2016/12/12 23:0:0,19775.0,19776.5,19756.5,19760.0
2016/12/12 23:30:0,19760.5,19806.6,19749.1,19805.1
2016/12/13 0:0:0,19804.1,19818.1,19768.1,19769.1
2016/12/13 0:30:0,19768.1,19794.1,19768.1,19789.1
2016/12/13 1:0:0,19789.6,19802.1,19779.1,19800.6
2016/12/13 1:30:0,19801.1,19805.1,19775.6,19785.1
2016/12/13 2:0:0,19784.6,19784.6,19755.1,19762.1
2016/12/13 2:30:0,19761.6,19782.1,19759.1,19766.1
2016/12/13 3:0:0,19767.1,19782.1,19765.6,19772.1
2016/12/13 3:30:0,19773.1,19777.1,19760.1,19767.1
2016/12/13 4:0:0,19766.6,19787.6,19764.1,19778.1
2016/12/13 4:30:0,19779.1,19783.1,19765.1,19774.1
2016/12/13 5:0:0,19773.1,19791.1,19769.6,19780.1
2016/12/13 5:30:0,19779.6,19796.1,19769.1,19792.6
2016/12/13 6:0:0,19793.1,19797.1,19776.1,19776.1
2016/12/13 6:30:0,19775.4,19798.4,19774.4,19796.9
2016/12/13 8:0:0,19785.4,19786.9,19768.4,19772.4
2016/12/13 8:30:0,19772.9,19779.9,19770.4,19776.9
2016/12/13 9:0:0,19777.4,19786.9,19774.4,19785.9
2016/12/13 9:30:0,19785.4,19793.9,19782.9,19787.9
2016/12/13 10:0:0,19786.9,19800.9,19782.4,19794.4
2016/12/13 10:30:0,19794.9,19801.9,19793.4,19794.4
2016/12/13 11:0:0,19793.9,19799.4,19789.9,19798.9
2016/12/13 11:30:0,19799.4,19799.9,19790.9,19791.9
2016/12/13 12:0:0,19790.9,19792.4,19786.9,19789.9
2016/12/13 12:30:0,19789.4,19794.9,19786.9,19792.9
2016/12/13 13:0:0,19793.4,19793.9,19781.9,19781.9
2016/12/13 13:30:0,19782.9,19786.9,19781.9,19785.9
2016/12/13 14:0:0,19786.4,19795.9,19783.9,19795.9
2016/12/13 14:30:0,19795.4,19805.9,19792.4,19805.9
2016/12/13 15:0:0,19806.4,19811.9,19801.9,19805.9
2016/12/13 15:30:0,19805.4,19808.4,19801.9,19802.4
2016/12/13 16:0:0,19801.9,19811.9,19801.9,19805.9
2016/12/13 16:30:0,19806.9,19808.9,19801.9,19803.9
2016/12/13 17:0:0,19804.9,19831.5,19803.5,19827.5
2016/12/13 17:30:0,19828.0,19842.5,19827.5,19837.5
2016/12/13 18:0:0,19837.0,19848.0,19830.0,19846.0
2016/12/13 18:30:0,19845.5,19846.0,19834.5,19841.5
2016/12/13 19:0:0,19842.0,19849.5,19838.5,19840.5
2016/12/13 19:30:0,19841.0,19851.5,19839.5,19850.0
2016/12/13 20:0:0,19850.5,19853.5,19847.5,19849.0
2016/12/13 20:30:0,19849.5,19850.5,19840.5,19841.5
2016/12/13 21:0:0,19840.5,19848.0,19835.5,19844.5
2016/12/13 21:30:0,19845.5,19861.5,19844.5,19859.5
2016/12/13 22:0:0,19858.5,19858.5,19847.5,19856.5
2016/12/13 22:30:0,19855.5,19855.5,19840.5,19852.5
2016/12/13 23:0:0,19853.5,19882.5,19848.5,19876.5
2016/12/13 23:30:0,19877.5,19915.1,19865.1,19891.1
2016/12/14 0:0:0,19892.1,19901.6,19866.1,19869.1
2016/12/14 0:30:0,19868.1,19882.1,19848.1,19875.6
2016/12/14 1:0:0,19876.1,19894.1,19855.1,19881.1
2016/12/14 1:30:0,19882.1,19899.1,19872.1,19893.1
2016/12/14 2:0:0,19893.6,19919.1,19891.1,19897.1
2016/12/14 2:30:0,19898.1,19908.1,19895.6,19900.1
2016/12/14 3:0:0,19900.6,19953.1,19899.1,19951.6
2016/12/14 3:30:0,19952.1,19955.1,19927.1,19933.1
2016/12/14 4:0:0,19933.6,19934.1,19904.1,19910.1
2016/12/14 4:30:0,19909.1,19929.1,19905.1,19916.1
2016/12/14 5:0:0,19917.1,19922.1,19908.1,19916.1
2016/12/14 5:30:0,19916.6,19928.1,19900.1,19907.1
2016/12/14 6:0:0,19905.1,19921.6,19900.1,19912.1
2016/12/14 6:30:0,19910.9,19918.4,19907.9,19914.9
2016/12/14 8:0:0,19910.9,19913.9,19906.9,19911.9
2016/12/14 8:30:0,19910.9,19911.9,19905.9,19908.4
2016/12/14 9:0:0,19907.9,19908.9,19897.9,19899.9
2016/12/14 9:30:0,19900.9,19904.4,19898.4,19898.9
2016/12/14 10:0:0,19898.4,19898.9,19888.9,19896.4
2016/12/14 10:30:0,19895.9,19900.9,19894.9,19899.9
2016/12/14 11:0:0,19900.4,19904.9,19896.9,19900.9
2016/12/14 11:30:0,19901.4,19904.9,19899.9,19899.9
2016/12/14 12:0:0,19900.4,19902.9,19895.9,19902.9
2016/12/14 12:30:0,19901.9,19905.9,19899.9,19904.4
2016/12/14 13:0:0,19904.9,19909.9,19903.9,19905.9
2016/12/14 13:30:0,19904.9,19908.4,19904.9,19907.9
2016/12/14 14:0:0,19908.9,19908.9,19904.9,19907.9
2016/12/14 14:30:0,19906.9,19906.9,19898.9,19899.9
2016/12/14 15:0:0,19899.4,19902.4,19897.9,19899.9
2016/12/14 15:30:0,19899.4,19901.4,19897.9,19899.9
2016/12/14 16:0:0,19898.9,19901.9,19888.9,19891.9
2016/12/14 16:30:0,19892.4,19893.9,19883.4,19884.9
2016/12/14 17:0:0,19885.4,19906.9,19881.9,19906.4
2016/12/14 17:30:0,19906.9,19909.9,19893.9,19903.4
2016/12/14 18:0:0,19903.9,19908.9,19898.9,19904.4
2016/12/14 18:30:0,19904.9,19909.9,19895.9,19898.9
2016/12/14 19:0:0,19898.4,19899.9,19890.9,19896.9
2016/12/14 19:30:0,19896.4,19903.9,19895.9,19898.9
2016/12/14 20:0:0,19898.4,19899.9,19890.9,19890.9
2016/12/14 20:30:0,19890.4,19904.9,19889.9,19903.9
2016/12/14 21:0:0,19904.4,19912.9,19902.9,19906.9
2016/12/14 21:30:0,19906.4,19910.4,19901.9,19906.4
2016/12/14 22:0:0,19906.9,19907.4,19892.9,19893.9
2016/12/14 22:30:0,19891.4,19897.9,19883.9,19892.9
2016/12/14 23:0:0,19892.4,19895.4,19871.9,19877.9
2016/12/14 23:30:0,19878.4,19911.4,19875.4,19878.4
2016/12/15 0:0:0,19879.4,19894.4,19864.4,19885.4
2016/12/15 0:30:0,19888.4,19897.4,19868.4,19881.4
2016/12/15 1:0:0,19882.4,19899.4,19870.4,19894.4
2016/12/15 1:30:0,19893.4,19895.4,19871.4,19878.4
2016/12/15 2:0:0,19879.4,19902.4,19879.4,19899.4
2016/12/15 2:30:0,19900.4,19909.6,19897.9,19905.6
2016/12/15 3:0:0,19905.1,19920.6,19902.6,19920.6
2016/12/15 3:30:0,19920.1,19925.6,19904.6,19920.1
2016/12/15 4:0:0,19921.1,19963.6,19815.6,19820.6
2016/12/15 4:30:0,19821.6,19885.1,19810.6,19814.1
2016/12/15 5:0:0,19813.6,19844.6,19745.6,19796.6
2016/12/15 5:30:0,19795.6,19877.6,19765.6,19792.6
2016/12/15 6:0:0,19792.6,19834.6,19792.6,19814.1
2016/12/15 6:30:0,19818.1,19827.1,19810.1,19815.1
2016/12/15 8:0:0,19815.1,19818.6,19801.1,19806.6
2016/12/15 8:30:0,19804.6,19830.6,19794.1,19828.6
2016/12/15 9:0:0,19829.1,19862.1,19827.6,19839.1
2016/12/15 9:30:0,19840.1,19851.6,19833.6,19839.1
2016/12/15 10:0:0,19838.6,19844.6,19825.6,19839.1
2016/12/15 10:30:0,19839.6,19854.6,19837.1,19848.6
2016/12/15 11:0:0,19849.1,19852.1,19823.6,19825.1
2016/12/15 11:30:0,19824.6,19834.6,19819.1,19827.1
2016/12/15 12:0:0,19826.6,19838.6,19826.1,19837.6
2016/12/15 12:30:0,19837.1,19850.6,19836.1,19850.6
2016/12/15 13:0:0,19850.1,19864.6,19848.6,19855.6
2016/12/15 13:30:0,19856.1,19858.6,19847.1,19854.6
2016/12/15 14:0:0,19855.6,19859.6,19847.6,19853.6
2016/12/15 14:30:0,19852.6,19854.1,19847.6,19849.6
2016/12/15 15:0:0,19848.6,19858.1,19847.6,19851.1
2016/12/15 15:30:0,19850.6,19850.6,19840.1,19847.6
2016/12/15 16:0:0,19846.6,19859.6,19843.6,19848.1
2016/12/15 16:30:0,19847.6,19855.6,19829.6,19853.6
2016/12/15 17:0:0,19854.1,19866.1,19841.1,19844.1
2016/12/15 17:30:0,19844.6,19849.1,19823.6,19840.1
2016/12/15 18:0:0,19839.1,19851.1,19830.1,19847.1
2016/12/15 18:30:0,19846.6,19847.1,19828.1,19832.1
2016/12/15 19:0:0,19831.6,19866.1,19830.1,19860.1
2016/12/15 19:30:0,19859.6,19865.6,19854.1,19865.6
2016/12/15 20:0:0,19866.1,19872.1,19860.6,19867.1
2016/12/15 20:30:0,19867.6,19868.6,19831.6,19836.1
2016/12/15 21:0:0,19835.6,19841.1,19819.1,19827.1
2016/12/15 21:30:0,19826.1,19842.1,19820.6,19823.1
2016/12/15 22:0:0,19823.6,19826.1,19803.1,19814.1
2016/12/15 22:30:0,19814.6,19845.1,19813.1,19838.1
2016/12/15 23:0:0,19837.1,19858.1,19822.1,19824.1
2016/12/15 23:30:0,19823.6,19892.6,19815.6,19890.1
2016/12/16 0:0:0,19889.6,19921.1,19880.6,19890.1
2016/12/16 0:30:0,19890.6,19919.6,19888.6,19909.6
2016/12/16 1:0:0,19908.6,19948.6,19908.6,19928.1
2016/12/16 1:30:0,19924.6,19938.6,19911.6,19919.6
2016/12/16 2:0:0,19918.6,19926.6,19900.6,19909.6
2016/12/16 2:30:0,19908.6,19912.6,19885.6,19898.1
2016/12/16 3:0:0,19898.6,19915.6,19893.6,19903.6
2016/12/16 3:30:0,19904.6,19908.1,19827.6,19844.1
2016/12/16 4:0:0,19843.6,19867.6,19833.6,19867.6
2016/12/16 4:30:0,19866.6,19877.6,19857.6,19859.6
2016/12/16 5:0:0,19860.6,19874.6,19845.6,19847.6
2016/12/16 5:30:0,19848.6,19871.6,19842.6,19849.1
2016/12/16 6:0:0,19847.6,19867.6,19843.1,19853.6
2016/12/16 6:30:0,19852.1,19874.1,19852.1,19866.1
2016/12/16 8:0:0,19870.1,19879.1,19860.1,19877.6
2016/12/16 8:30:0,19877.1,19883.1,19873.1,19876.6
2016/12/16 9:0:0,19877.1,19878.6,19869.1,19872.6
2016/12/16 9:30:0,19873.6,19874.1,19864.6,19866.6
2016/12/16 10:0:0,19866.1,19874.1,19862.6,19871.1
2016/12/16 10:30:0,19872.6,19876.6,19867.1,19873.1
